StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,18+,ukres,informed_consent,qage,qgender,attentioncheck,primertimer_First Click,primertimer_Last Click,primertimer_Page Submit,primertimer_Click Count,v1timecont_First Click,v1timecont_Last Click,v1timecont_Page Submit,v1timecont_Click Count,Q42_First Click,Q42_Last Click,Q42_Page Submit,Q42_Click Count,Q43_First Click,Q43_Last Click,Q43_Page Submit,Q43_Click Count,Q44_First Click,Q44_Last Click,Q44_Page Submit,Q44_Click Count,Q45_First Click,Q45_Last Click,Q45_Page Submit,Q45_Click Count,contordinary,contordinarythumb_1,contordinarythumb_2,contordinarythumb_3,contordinarythumb_4,contordinarythumb_5,contfewwords,contaltered,contalteredthumb_1,contalteredthumb_2,contalteredthumb_3,contalteredthumb_4,contalteredthumb_5,contalteredwords,contfamiliar_1,contseenbefore,contfamvideothumb_1,contfamvideothumb_2,contfamvideothumb_3,contfamvideothumb_4,contfamvideothumb_5,contawaredf,contdfslider_1,continternet_1,contproficient_1,Q46_First Click,Q46_Last Click,Q46_Page Submit,Q46_Click Count,Q47_First Click,Q47_Last Click,Q47_Page Submit,Q47_Click Count,Q48_First Click,Q48_Last Click,Q48_Page Submit,Q48_Click Count,Q49_First Click,Q49_Last Click,Q49_Page Submit,Q49_Click Count,Q50_First Click,Q50_Last Click,Q50_Page Submit,Q50_Click Count,treatordinary,treatordinarythumb_1,treatordinarythumb_2,treatordinarythumb_3,treatordinarythumb_4,treatordinarythumb_5,treatfewwords,treataltered,treatalteredthumb_1,treatalteredthumb_2,treatalteredthumb_3,treatalteredthumb_4,treatalteredthumb_5,treatalteredwords,treatfamiliar_1,treatseenbefore,treatseenthumb_1,treatseenthumb_2,treatseenthumb_3,treatseenthumb_4,treatseenthumb_5,treatawaredf,treatdfslider_1,treatinternet_1,treatproficient_1,Q58_First Click,Q58_Last Click,Q58_Page Submit,Q58_Click Count,Q60_First Click,Q60_Last Click,Q60_Page Submit,Q60_Click Count,Q62_First Click,Q62_Last Click,Q62_Page Submit,Q62_Click Count,Q64_First Click,Q64_Last Click,Q64_Page Submit,Q64_Click Count,Q67_First Click,Q67_Last Click,Q67_Page Submit,Q67_Click Count,exp2dfobv,exp2dfthumb_1,exp2dfthumb_2,exp2dfthumb_3,exp2dfthumb_4,exp2dfthumb_5,exp2confident_1,exp2dfwords,exp2familiar_1,exp2seenbefore,exp2seenbeforethumb_1,exp2seenbeforethumb_2,exp2seenbeforethumb_3,exp2seenbeforethumb_4,exp2seenbeforethumb_5,exp2awaredf,exp2dfslider_1,exp2internet_1,exp2proficient_1,rid,gender,age,education,gc,Create New Field or Choose From Dropdown...
2021-08-25 22:25:45,2021-08-25 22:32:59,0,100,433,1,2021-08-25 22:33:00,R_3lu9OgRVBvxo4Xg,anonymous,EN,1,1,1,20,1,3,2.488,70.907,71.802,6,1.732,24.687,26.369,7,1.277,52.514,53.567,4,0.771,25.378,26.107,4,7.201,34.042,35.025,3,1.781,24.557,39.067,3,2,,,,,,,1,1,,,,,None,7,1,,,1,,,1,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126b529-723c-037f-8be6-202dd5b2cc79,,,,1,
2021-08-25 22:27:56,2021-08-25 22:33:53,0,100,357,1,2021-08-25 22:33:54,R_2V2NtXebaV5ncoq,anonymous,EN,1,1,1,20,1,3,2.768,66.935,69.793,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.666,32.138,33.667,8,2.7,25.678,26.72,14,1.338,20.202,26.074,7,4.655,20.156,35.057,4,1.631,42.21,43.001,4,2,,,,,,,2,,,,,,,5,2,,,,,,2,9,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126b5bb-3f81-2a8f-06b4-2a0abc55f997,,,,1,
2021-08-25 22:32:14,2021-08-25 22:37:03,0,100,289,1,2021-08-25 22:37:03,R_2Y6fLr1I7cBPY2d,anonymous,EN,1,1,1,25,1,3,0.737,32.457,49.702,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.768,18.493,25.949,7,0.759,20.271,26.138,2,0.821,0.821,25.92,1,0.807,0.807,26.008,1,0.756,0.756,25.652,1,2,,,,,1,9,The topic,4,2,,,,,,1,5,7,8,6126b5c2-5baa-1fdb-a561-f2a4204fbe92,,,,1,
2021-08-25 22:32:28,2021-08-25 22:40:02,0,100,453,1,2021-08-25 22:40:02,R_2Xodgf6N4tteu4Z,anonymous,EN,1,1,1,34,1,3,18.111,100.784,102.813,5,8.13,29.748,31.257,4,15.566,15.566,26.473,1,5.147,14.16,31.328,2,5.171,10.468,26.381,2,15.457,15.457,26.275,1,2,,,,,,,2,,,,,,,10,2,,,,,,2,0,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126b6e4-1233-6e5c-3a1f-5d36d90a911d,,,,1,
2021-08-25 22:36:49,2021-08-25 22:42:30,0,100,341,1,2021-08-25 22:42:30,R_0psuoS3jbF2UURX,anonymous,EN,1,1,1,21,1,3,6.41,70.756,72.014,3,0.984,25.728,27.79,9,1.221,26.75,28.071,13,1.031,18.994,30.632,10,3.535,29.633,30.462,10,1.157,22.647,27.133,8,2,,,,,,,1,1,1,1,1,1,Not the full clip. Cut to size,7,2,,,,,,1,1,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126b7e1-25b4-d997-21c6-f62be5096b4a,,,,1,
2021-08-25 22:34:28,2021-08-25 22:43:48,0,100,560,1,2021-08-25 22:43:48,R_3kG6GtrS9UCrE74,anonymous,EN,1,1,1,31,1,3,1.601,74.024,75.124,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.2,32.836,34.727,4,1.432,32.376,33.883,4,1.229,28.67,30.062,4,1.161,27.545,28.751,4,1.691,62.517,63.629,4,1,,1,1,,,9,"Appealing ",9,1,,,1,,,1,9,10,8,6126b755-8005-4b32-5c03-68d5c9410d5d,,,,1,
2021-08-25 22:36:00,2021-08-25 22:45:02,0,100,541,1,2021-08-25 22:45:02,R_3P4BWR5cf726hAg,anonymous,EN,1,1,1,35,1,3,1.156,65.187,66.165,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8,24.501,25.968,8,0.774,45.541,46.626,3,1.733,18.52,41.663,6,1.245,16.338,26.356,3,1.165,141.047,141.655,3,1,1,,,,,"It’s fine ",1,1,,,,,5,6,1,1,,,,,1,8,7,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126b791-27cd-9215-9981-d51864cec7e1,,,,1,
2021-08-25 22:42:46,2021-08-25 22:49:02,0,100,376,1,2021-08-25 22:49:03,R_1CeFUV2mchwOFMU,anonymous,EN,1,1,1,34,1,3,0.969,43.411,57.332,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.085,28.444,30.483,18,0.914,30.215,30.998,18,1.944,15.696,26.87,7,0.847,18.917,25.801,14,0.829,10.539,25.938,6,1,1,1,,,1,Tom cruise spoke about aircrafts,2,,,,,,,8,1,1,,,,,1,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126b957-7d89-5eeb-503f-d41ebc69f9b5,,,,1,
2021-08-25 22:44:56,2021-08-25 22:49:18,0,100,261,1,2021-08-25 22:49:18,R_Qhzi5A6v7Ypvvvr,anonymous,EN,1,1,1,49,1,3,0,0,48.252,0,19.325,23.713,26.414,2,0,0,26.55,0,0,0,26.607,0,0,0,26.273,0,0,0,26.431,0,2,,,,,,,2,,,,,,,7,2,,,,,,2,4,6,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126b9ab-c40b-9bce-a70b-3714a4054896,,,,1,
2021-08-25 22:52:48,2021-08-25 22:53:03,0,100,14,1,2021-08-25 22:53:04,R_3pmaOMTeJoo7fGd,anonymous,EN,1,1,1,25,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bb94-b0dc-bc00-b6a8-6b1993b9fe9f,,,,2,
2021-08-25 22:52:29,2021-08-25 22:53:26,0,100,56,1,2021-08-25 22:53:26,R_1js8v4ud2WitgZ7,anonymous,EN,1,1,1,30,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bba0-0734-9b84-f651-17cccb4a48a4,,,,2,
2021-08-25 22:54:59,2021-08-25 22:55:32,0,100,33,1,2021-08-25 22:55:32,R_1FqyFC2fLJChcEh,anonymous,EN,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bc23-1514-0046-abb7-aa1a0f6fe4fb,,,,2,
2021-08-25 22:50:41,2021-08-25 22:55:37,0,100,295,1,2021-08-25 22:55:37,R_1N9SzORmnPbfhbc,anonymous,EN,1,1,1,23,1,3,3.901,69.831,71.188,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.84,24.492,25.741,4,1.064,16.902,27.721,2,0.902,26.647,26.677,3,4.301,36.828,38.979,3,1.252,14.232,25.84,2,2,,1,,,,6,doesn’t looks real,8,2,,,,,,1,8,8,10,6126bb03-65e5-de40-8b99-95287e6e8f92,,,,1,
2021-08-25 22:52:10,2021-08-25 22:56:54,0,100,284,1,2021-08-25 22:56:54,R_2VKJx4nlZZFWS97,anonymous,EN,1,1,1,26,1,3,19.201,24.715,46.491,5,0.6,22.401,26.304,5,1.801,18.422,26.52,3,0.648,29.888,29.935,3,11.002,26.461,27.333,4,3.201,20.656,28.153,3,1,1,1,,,,"Good ",1,1,,,,,Good,7,1,,,,,1,1,6,6,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bb8b-3c5e-07f5-89bd-a9ed8d86fced,,,,1,
2021-08-25 22:56:45,2021-08-25 22:57:01,0,100,15,1,2021-08-25 22:57:01,R_eKv2KdoV6bbKfdL,anonymous,EN,1,1,1,27,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bca1-cd05-ab3c-d197-7db3a82a73c3,,,,2,
2021-08-25 22:52:19,2021-08-25 22:57:02,0,100,282,1,2021-08-25 22:57:02,R_2DS4cqtGGuCacyJ,anonymous,EN,1,1,1,21,1,3,18.902,41.562,69.876,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.198,32.839,34.138,6,0.801,25.669,26.311,4,0.863,16.626,26.492,2,1.336,1.336,30.977,1,0.92,0.92,26.174,1,1,,1,,,,9,Great,7,1,1,,1,,,1,9,8,6,6126bb95-a0a9-2124-f7d9-411177349ece,,,,1,
2021-08-25 22:56:45,2021-08-25 22:57:12,0,100,26,1,2021-08-25 22:57:12,R_1LuPmLkC7pRAaPe,anonymous,EN,1,1,1,20,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bca2-28cb-b134-d103-98834f4a6669,,,,2,
2021-08-25 22:53:00,2021-08-25 22:57:34,0,100,274,1,2021-08-25 22:57:35,R_2VpPHgjey1kBAjO,anonymous,EN,1,1,1,42,1,3,5.305,48.056,48.713,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.865,16.559,26.394,7,2.065,7.044,28.111,2,1.217,5.059,31.124,4,1.301,3.488,25.903,2,1.236,21.2,27.021,2,1,,,,1,,The mask and his look,1,,,,1,,"He looked too young ",7,2,,,,,,1,7,8,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbbe-bcde-c2be-0991-9aeafcf9ec16,,,,1,
2021-08-25 22:53:28,2021-08-25 22:57:35,0,100,246,1,2021-08-25 22:57:35,R_3M3G5EQHd3PxobF,anonymous,EN,1,1,1,25,2,3,27.361,27.361,57.781,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.865,25.159,26.038,2,21.352,21.699,28.024,2,0.996,0.996,30.239,1,8.014,8.014,26.425,1,0,0,31.512,0,1,,1,,,,Ms,1,1,,,,,Kd,10,2,,,,,,1,7,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bba8-016a-08e8-6055-e793a6289ed8,,,,1,
2021-08-25 22:53:05,2021-08-25 22:57:38,0,100,272,1,2021-08-25 22:57:38,R_2BrNR1wjAAe5Zji,anonymous,EN,1,1,1,38,2,3,7.425,37.741,46.563,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.315,16.221,25.929,3,4.496,23.701,34.886,2,6.147,17.28,38.44,2,3.216,5.432,26.927,2,20.039,20.039,27.5,1,2,,,,,,,2,,,,,,,7,2,,,,,,2,0,8,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbb0-5d11-f83d-053c-e7fe742262ca,,,,1,
2021-08-25 22:54:49,2021-08-25 22:57:45,0,100,175,1,2021-08-25 22:57:45,R_vdYzLULha39yqZz,anonymous,EN,1,1,1,43,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbfb-a441-2926-0cb4-d9903020a4f7,,,,2,
2021-08-25 22:52:41,2021-08-25 22:57:48,0,100,307,1,2021-08-25 22:57:49,R_1q515pcQjxwDcAW,anonymous,EN,1,1,1,23,2,3,0.816,70.1,71.707,3,0.905,10.133,30.829,6,0.747,39.843,39.871,4,0.768,16.615,51.89,5,0.716,18.097,29.319,4,0.685,31.406,32.154,4,1,,,,,1,Mo,2,,,,,,,6,2,,,,,,2,6,5,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbac-ed32-46e6-2d31-b9f50720a76a,,,,1,
2021-08-25 22:57:52,2021-08-25 22:58:11,0,100,18,1,2021-08-25 22:58:11,R_2ZPMnavMYjo6Gp5,anonymous,EN,1,1,1,24,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bce4-4e73-86f6-a316-9a0dba5da552,,,,2,
2021-08-25 22:52:56,2021-08-25 22:58:13,0,100,317,1,2021-08-25 22:58:13,R_DHlLJSbyPYirezT,anonymous,EN,1,1,1,42,1,3,4.981,73.158,74.077,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.495,25.985,26.892,9,1.786,16.825,25.916,5,1.247,15.934,25.98,2,1.33,18.086,25.809,7,1.226,16.613,25.922,3,3,,,,1,1,4,"Weird looking ",10,2,,,,,,2,0,8,9,6126bbb5-90f9-b4f9-306d-b4d8d2436774,,,,1,
2021-08-25 22:58:05,2021-08-25 22:58:26,0,100,20,1,2021-08-25 22:58:27,R_1oGAnSGbE6r2g22,anonymous,EN,1,1,1,40,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bce2-5022-fe0b-8c00-7185d910b72d,,,,2,
2021-08-25 22:53:26,2021-08-25 22:58:29,0,100,303,1,2021-08-25 22:58:30,R_3hDE2GNONBzGzDs,anonymous,EN,1,1,1,30,2,3,1.349,67.1,67.699,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.516,28.477,29.427,5,1.149,27.438,28.314,6,0.852,28.573,28.609,5,1.137,16.2,26.132,4,1.632,16.863,34.312,5,2,,,,,,,2,,,,,,,10,2,,,,,,2,0,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bba7-0ada-c272-b4e0-72d5031507e1,,,,1,
2021-08-25 22:53:40,2021-08-25 22:58:33,0,100,292,1,2021-08-25 22:58:33,R_3rNc7nBp2EgOlO4,anonymous,EN,1,1,1,33,1,3,5.159,5.159,67.575,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21.585,23.399,27.635,2,14.529,23.188,28.993,2,17.396,17.396,33.11,1,39.684,39.684,40.648,1,18.413,18.413,26.181,1,1,,,,,1,7,Dumbo man has a big willy,6,1,,1,,,,1,8,8,8,6126bbb4-192e-2eff-e345-3129afea583d,,,,1,
2021-08-25 22:53:49,2021-08-25 22:58:36,0,100,286,1,2021-08-25 22:58:36,R_1JCVahDemwHl8YV,anonymous,EN,1,1,1,30,1,3,4.7,59.339,65.731,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.841,23.942,25.873,6,2.223,12.889,27.649,6,2.502,14.619,27.218,3,2.731,12.279,26.34,4,2.486,3.578,25.936,2,2,,,,,,,2,,,,,,,9,2,,,,,,1,3,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbbe-6288-e2b8-9c3c-381d435ab308,,,,1,
2021-08-25 22:52:23,2021-08-25 22:59:08,0,100,404,1,2021-08-25 22:59:08,R_1DZGcjWEYIOjw0i,anonymous,EN,1,1,1,36,2,3,4.799,79.931,80.923,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.901,31.433,43.896,6,3.196,28.744,29.543,4,3.901,35.16,36.369,4,1.43,30.216,30.997,5,2.212,32.173,35.468,4,2,1,,,1,1,1,I’m really not sure to be honest!,6,2,,,,,,1,4,6,7,6126bb95-cb0b-48a4-4e9c-da0b3666a011,,,,1,
2021-08-25 22:52:16,2021-08-25 22:59:27,0,100,430,1,2021-08-25 22:59:27,R_Rqu2wVZ5YVC2IFz,anonymous,EN,1,1,1,29,2,3,38.109,93.654,94.732,4,7.531,25.534,28.113,4,10.588,16.672,26.401,2,5.471,5.471,26.332,1,19.803,19.803,29.628,1,3.573,3.573,27.287,1,2,,,,,,,2,,,,,,,3,2,,,,,,2,0,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bb88-ebe6-9985-f582-4f59321768df,,,,1,
2021-08-25 22:53:24,2021-08-25 22:59:34,0,100,370,1,2021-08-25 22:59:34,R_3PhFGiPQTCuksvT,anonymous,EN,1,1,1,55,1,3,3.689,74.099,74.677,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.958,44.044,44.53,20,4.079,27.245,28.089,9,2.855,27.112,27.973,13,2.429,24.698,26.001,11,0.765,24.654,25.832,13,2,,,,,,,2,,,,,,,9,2,,,,,,1,2,7,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbae-eee7-df14-6763-23472d0bddf0,,,,1,
2021-08-25 22:52:52,2021-08-25 22:59:47,0,100,415,1,2021-08-25 22:59:47,R_21aN4Eow3AJbKoN,anonymous,EN,1,1,1,33,1,3,12.763,17.419,67.139,3,0,0,38.158,0,53.06,53.06,53.754,1,8.871,8.871,58.145,1,4.16,18.209,35.338,2,24.223,24.223,43.826,1,2,,,,,,,2,,,,,,,8,2,,,,,,1,10,7,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bb84-051c-39da-194c-aea8c10e51f5,,,,1,
2021-08-25 22:53:29,2021-08-25 22:59:53,0,100,383,1,2021-08-25 22:59:53,R_2RXuaGIB120XXm5,anonymous,EN,1,1,1,49,2,3,0.816,59.733,64.558,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.872,19.967,26.101,11,1.204,25.545,26.798,9,1.101,25.17,25.829,9,2.224,25.681,26.24,9,0.881,23.766,26.801,7,3,,,,1,,1,What was spoken about,7,2,,,,,,2,0,9,5,6126bbd7-43cb-d06a-f635-1bacf3427f7e,,,,1,
2021-08-25 22:53:57,2021-08-25 22:59:55,0,100,357,1,2021-08-25 22:59:55,R_5usWRQDKK8i0xhL,anonymous,EN,1,1,1,39,2,3,3.1,68.709,70.138,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.372,16.693,26.665,4,1.502,23.921,36.138,3,1.46,29.696,31.271,2,4.493,19.352,25.877,3,1.9,24.972,25.94,4,2,,,,,,,2,,,,,,,7,2,,,,,,2,7,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbec-6623-b37e-c848-4621928ecfba,,,,1,
2021-08-25 22:54:11,2021-08-25 23:00:05,0,100,353,1,2021-08-25 23:00:05,R_2PcBNOQNqvfxuah,anonymous,EN,1,1,1,21,1,3,5.552,69.654,70.988,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.744,26.23,27.397,6,3.016,23.916,27.8,6,3.776,22.697,26.112,2,1.455,28.115,28.943,3,9.106,25.002,26.146,6,2,,,,,1,3,In the last one he seemed to look directly at the camers with no emotions,3,3,,,,,,2,1,10,3,6126bbea-ebeb-68cd-02d8-b642996bb5f5,,,,1,
2021-08-25 22:53:31,2021-08-25 23:00:22,0,100,411,1,2021-08-25 23:00:22,R_2QtRy80bMz1jW6O,anonymous,EN,1,1,1,31,1,3,1.074,9.408,76.729,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.19,9.901,53.321,2,10.332,10.332,58.883,1,14.44,14.44,54.034,1,41.313,41.313,43.427,1,2.568,11.875,27.894,2,1,1,,,,,No,2,,,,,,,7,1,1,,,,1,2,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbd7-fcd2-3e0f-6a6b-1696bf9d1a7d,,,,1,
2021-08-25 22:55:42,2021-08-25 23:00:25,0,100,282,1,2021-08-25 23:00:25,R_2CJx5y799EShmdO,anonymous,EN,1,1,1,28,2,3,1.376,1.376,60.154,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.679,12.679,26.201,1,1.57,15.024,28.644,2,1.467,1.467,34.144,1,2.337,16.068,26.648,2,1.178,26.034,26.771,2,1,,1,,,,Strange,1,1,,1,,,"Strange ",7,1,1,,1,,,1,9,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bb92-0a35-b657-cc8a-88a06a1928b5,,,,1,
2021-08-25 22:53:42,2021-08-25 23:00:39,0,100,417,1,2021-08-25 23:00:39,R_2OU6JCFY9nUd3lF,anonymous,EN,1,1,1,36,1,3,1.115,51.635,65.653,3,1.331,164.44,169.189,4,1.291,16.243,28.738,4,1.757,27.722,28.557,3,1.4,20.499,32.796,2,1.081,10.851,27.875,3,1,1,1,,,,Looks fake,1,1,1,,,,Very rubbish,8,2,,,,,,1,3,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bbe8-a961-924e-4a3c-389648487834,,,,1,
2021-08-25 22:54:35,2021-08-25 23:00:51,0,100,376,1,2021-08-25 23:00:52,R_p4cpit0n5hSjaN3,anonymous,EN,1,1,1,18,2,3,20.606,51.412,54.017,2,0.727,18.345,29.664,6,0.71,3.187,26.217,3,1.145,27.701,28.534,3,1.542,24.053,26.112,4,0.788,22.038,27.476,8,2,,,,,,,1,,1,,,,,5,2,,,,,,1,5,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6126bc0d-b6f0-13dd-a230-895ce067406c,,,,1,
2021-08-25 22:55:24,2021-08-25 23:01:05,0,100,341,1,2021-08-25 23:01:05,R_2uCErSlsre9Vdk8,anonymous,EN,1,1,1,31,2,3,1.3,66.611,67.388,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.188,25.362,27.006,5,1.217,17.93,25.714,6,1.371,3.643,25.971,4,3.101,16.982,26.05,3,0.955,15.135,25.914,2,2,,,,1,,1,"I really couldn’t tell if I’m honest. ",8,2,,,,,,2,0,8,9,6126bc45-6f7c-5cc9-e436-db9b6b939db4,,,,1,
